NOM_LIAISON;NOM_SUPP;TYPE_SUPPORT;LIB_SUPP;VITES;SENS;NOM_SOUS_ENS;NOM_CONT;LIB_CONT;TYPE_UTIL_CONT;FREQU_CONT;LABEL;SDI;NOM_BLOC;LIB_BLOC;FORMAT_BLOC;SSM_TYPE;NOM_PARAM;LIB_PARAM;NOM_TYPE;FORMAT_PARAM;POSITION;TAILLE;SIGNE;ECHEL;DOMAINE_VALEUR;UNITE;ETAT0;ETAT1
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_01;;NORMAL;;330;01;1;;DW;;LOCFLSMSGPFD;LOC/FLS information displayed ( LOC/FLS mode );FDW1;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_01;;NORMAL;;330;01;1;;DW;;MLSMSGPFD;MLS message displayed;FDW1;DW;12;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_01;;NORMAL;;330;01;1;;DW;;MLSMSGPFD;MLS message displayed;FDW1;DW;12;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_01;;NORMAL;;330;01;1;;DW;;MMRFAIL;MMR failure, LS flag displayed;FDW1;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_01;;NORMAL;;330;01;1;;DW;;MMRFAIL;MMR failure, LS flag displayed;FDW1;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_01;;NORMAL;;330;01;1;;DW;;PWDSHWARN;Predictive Windshear warning displayed (HUD);FDW1;DW;17;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_01;;NORMAL;;330;01;1;;DW;;PWDSHWARN;Predictive Windshear warning displayed (HUD);FDW1;DW;17;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_01;;NORMAL;;330;01;1;;DW;;RANGE320OUT;320 NM RANGE;FDW1;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_01;;NORMAL;;330;01;1;;DW;;RANGE320OUT;320 NM RANGE;FDW1;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_01;;NORMAL;;330;01;1;;DW;;RANGE5OUT;5 NM RANGE;FDW1;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_01;;NORMAL;;330;01;1;;DW;;RANGE5OUT;5 NM RANGE;FDW1;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_01;;NORMAL;;330;01;1;;DW;;RAWONLYMSGOUT;FLS categories : RAW ONLY message displayed on PFD;FDW1;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_01;;NORMAL;;330;01;1;;DW;;RAWONLYMSGOUT;FLS categories : RAW ONLY message displayed on PFD;FDW1;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_01;;NORMAL;;330;01;1;;DW;;RNPSPARE_O;RNP discrete state;FDW1;DW;18;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_01;;NORMAL;;330;01;1;;DW;;RNPSPARE_O;RNP discrete state;FDW1;DW;18;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;ADRUNVAL;3ADR unval in flight condition;FDW1;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;ADRUNVAL;3ADR unval in flight condition;FDW1;DW;29;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;BCKALTIACTIVE;BUSS alti GPS active;FDW1;DW;28;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;BCKALTIACTIVE;BUSS alti GPS active;FDW1;DW;28;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;BCKSPDACTIVE;BUSS active (speed scale part);FDW1;DW;27;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;BCKSPDACTIVE;BUSS active (speed scale part);FDW1;DW;27;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;BCKSPDVALID;BUSS valid;FDW1;DW;26;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;BCKSPDVALID;BUSS valid;FDW1;DW;26;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;DIS_MANBUSSPB_O;BUSS manually activated by pilot;FDW1;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;DIS_MANBUSSPB_O;BUSS manually activated by pilot;FDW1;DW;25;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;DISCAPFORLDGOUT;Disconnect AP for LDG message displayed on PFD FMA;FDW1;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;DISCAPFORLDGOUT;Disconnect AP for LDG message displayed on PFD FMA;FDW1;DW;22;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;FAPPMSGOUT;FLS categories : F-APP message displayed on PFD;FDW1;DW;19;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;FAPPMSGOUT;FLS categories : F-APP message displayed on PFD;FDW1;DW;19;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;FAPPRAWMSGOUT;FLS categories : F-APP +RAW message displayed on PFD;FDW1;DW;20;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;FAPPRAWMSGOUT;FLS categories : F-APP +RAW message displayed on PFD;FDW1;DW;20;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;FLSMSGPFD;FLS information displayed on PFD;FDW1;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;FLSMSGPFD;FLS information displayed on PFD;FDW1;DW;15;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;GLSMSGPFD;GLS message displayed;FDW1;DW;13;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;GLSMSGPFD;GLS message displayed;FDW1;DW;13;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;ILSMSGPFD;ILS message displayed;FDW1;DW;11;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;ILSMSGPFD;ILS message displayed;FDW1;DW;11;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;LOCFLSMSGPFD;LOC/FLS information displayed ( LOC/FLS mode );FDW1;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;LOCFLSMSGPFD;LOC/FLS information displayed ( LOC/FLS mode );FDW1;DW;16;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;MLSMSGPFD;MLS message displayed;FDW1;DW;12;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;MLSMSGPFD;MLS message displayed;FDW1;DW;12;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;MMRFAIL;MMR failure, LS flag displayed;FDW1;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;MMRFAIL;MMR failure, LS flag displayed;FDW1;DW;14;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;PWDSHWARN;Predictive Windshear warning displayed (HUD);FDW1;DW;17;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;PWDSHWARN;Predictive Windshear warning displayed (HUD);FDW1;DW;17;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;RANGE320OUT;320 NM RANGE;FDW1;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;RANGE320OUT;320 NM RANGE;FDW1;DW;24;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;RANGE5OUT;5 NM RANGE;FDW1;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;RANGE5OUT;5 NM RANGE;FDW1;DW;23;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;RAWONLYMSGOUT;FLS categories : RAW ONLY message displayed on PFD;FDW1;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;RAWONLYMSGOUT;FLS categories : RAW ONLY message displayed on PFD;FDW1;DW;21;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;330_10;;NORMAL;;330;10;1;;DW;;RNPSPARE_O;RNP discrete state;FDW1;DW;18;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;330_10;;NORMAL;;330;10;1;;DW;;RNPSPARE_O;RNP discrete state;FDW1;DW;18;1;;;;;INACTIF;ACTIF
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;332_01;;NORMAL;;332;01;1;;;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;332_01;;NORMAL;;332;01;1;;;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;332_10;;NORMAL;;332;10;1;;;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;332_10;;NORMAL;;332;10;1;;;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;332_11;;NORMAL;;332;11;1;;;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;332_11;;NORMAL;;332;11;1;;;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;334_01;;NORMAL;;334;01;1;#IAE;BNR;;FUELCMDENG_1;FUEL COMMAND IAE ENGINE 1;FBNR1;BNR;28;15;O;16384;;PPH;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;334_01;;NORMAL;;334;01;1;#IAE;BNR;;FUELCMDENG_1;FUEL COMMAND IAE ENGINE 1;FBNR1;BNR;28;15;O;16384;;PPH;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;334_01;;NORMAL;;334;01;2;#PWN;BNR;;FUELCMDENG_1;FUEL COMMAND PW NEO ENGINE 1;FBNR1;BNR;28;15;O;16384;;PPH;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;334_01;;NORMAL;;334;01;2;#PWN;BNR;;FUELCMDENG_1;FUEL COMMAND PW NEO ENGINE 1;FBNR1;BNR;28;15;O;16384;;PPH;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;334_10;;NORMAL;;334;10;1;#IAE;BNR;;FUELCMDENG_2;FUEL COMMAND IAE ENGINE 2;FBNR1;BNR;28;15;O;16384;;PPH;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;334_10;;NORMAL;;334;10;1;#IAE;BNR;;FUELCMDENG_2;FUEL COMMAND IAE ENGINE 2;FBNR1;BNR;28;15;O;16384;;PPH;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;334_10;;NORMAL;;334;10;2;#PWN;BNR;;FUELCMDENG_2;FUEL COMMAND PW NEO ENGINE 2;FBNR1;BNR;28;15;O;16384;;PPH;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;334_10;;NORMAL;;334;10;2;#PWN;BNR;;FUELCMDENG_2;FUEL COMMAND PW NEO ENGINE 2;FBNR1;BNR;28;15;O;16384;;PPH;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;335_01;;NORMAL;;335;01;1;;BNR;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;335_01;;NORMAL;;335;01;1;;BNR;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;335_10;;NORMAL;;335;10;1;;BNR;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;335_10;;NORMAL;;335;10;1;;BNR;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;335_11;;NORMAL;;335;11;1;;BNR;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;335_11;;NORMAL;;335;11;1;;BNR;;;;;;;;;;;;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;336_01;;NORMAL;;336;01;1;;BNR;;BCKSPDVAL;Bck Spd value displayed on CAPT side;FBNR1;BNR;28;12;O;180;;DEG;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;336_01;;NORMAL;;336;01;1;;BNR;;BCKSPDVAL;Bck Spd value displayed on CAPT side;FBNR1;BNR;28;12;O;180;;DEG;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;336_10;;NORMAL;;336;10;1;;BNR;;BCKSPDVAL;Bck Spd value displayed on F/O side;FBNR1;BNR;28;12;O;180;;DEG;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;336_10;;NORMAL;;336;10;1;;BNR;;BCKSPDVAL;Bck Spd value displayed on F/O side;FBNR1;BNR;28;12;O;180;;DEG;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;337_01;;NORMAL;;337;01;1;#CFM;BNR;;N1EPRLIM_1;N1/EPR limite engine 1;FBNR1;BNR;28;14;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;337_01;;NORMAL;;337;01;1;#CFM;BNR;;N1EPRLIM_1;N1/EPR limite engine 1;FBNR1;BNR;28;14;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;337_01;;NORMAL;;337;01;2;#IAE;BNR;;N1EPRLIM_1;N1/EPR limite engine 1;FBNR1;BNR;28;16;O;4;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;337_01;;NORMAL;;337;01;2;#IAE;BNR;;N1EPRLIM_1;N1/EPR limite engine 1;FBNR1;BNR;28;16;O;4;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;337_01;;NORMAL;;337;01;3;#PW;BNR;;N1EPRLIM_1;N1/EPR limite engine 1;FBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;337_01;;NORMAL;;337;01;3;#PW;BNR;;N1EPRLIM_1;N1/EPR limite engine 1;FBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;337_01;;NORMAL;;337;01;4;#CFMN;BNR;;N1EPRLIM_1;N1/EPR limite engine 1;FBNR1;BNR;28;17;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;337_01;;NORMAL;;337;01;4;#CFMN;BNR;;N1EPRLIM_1;N1/EPR limite engine 1;FBNR1;BNR;28;17;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;337_01;;NORMAL;;337;01;5;#PWN;BNR;;N1EPRLIM_1;N1/EPR limite engine 1;FBNR1;BNR;28;15;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;337_01;;NORMAL;;337;01;5;#PWN;BNR;;N1EPRLIM_1;N1/EPR limite engine 1;FBNR1;BNR;28;15;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;337_10;;NORMAL;;337;10;1;#CFM;BNR;;N1EPRLIM_2;N1/EPR limite engine 2;FBNR1;BNR;28;14;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;337_10;;NORMAL;;337;10;1;#CFM;BNR;;N1EPRLIM_2;N1/EPR limite engine 2;FBNR1;BNR;28;14;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;337_10;;NORMAL;;337;10;2;#IAE;BNR;;N1EPRLIM_2;N1/EPR limite engine 2;FBNR1;BNR;28;16;O;4;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;337_10;;NORMAL;;337;10;2;#IAE;BNR;;N1EPRLIM_2;N1/EPR limite engine 2;FBNR1;BNR;28;16;O;4;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;337_10;;NORMAL;;337;10;3;#PW;BNR;;N1EPRLIM_2;N1/EPR limite engine 2;FBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;337_10;;NORMAL;;337;10;3;#PW;BNR;;N1EPRLIM_2;N1/EPR limite engine 2;FBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;337_10;;NORMAL;;337;10;4;#CFMN;BNR;;N1EPRLIM_2;N1/EPR limite engine 2;FBNR1;BNR;28;17;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;337_10;;NORMAL;;337;10;4;#CFMN;BNR;;N1EPRLIM_2;N1/EPR limite engine 2;FBNR1;BNR;28;17;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;337_10;;NORMAL;;337;10;5;#PWN;BNR;;N1EPRLIM_2;N1/EPR limite engine 2;FBNR1;BNR;28;15;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;337_10;;NORMAL;;337;10;5;#PWN;BNR;;N1EPRLIM_2;N1/EPR limite engine 2;FBNR1;BNR;28;15;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;340_01;;NORMAL;;340;01;1;#IAE;BNR;;EPRENGOUT_1;EPR ACTUAL IAE ENGINE 1;FBNR1;BNR;28;16;O;4;;;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;340_01;;NORMAL;;340;01;1;#IAE;BNR;;EPRENGOUT_1;EPR ACTUAL IAE ENGINE 1;FBNR1;BNR;28;16;O;4;;;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;340_10;;NORMAL;;340;10;1;#IAE;BNR;;EPRENGOUT_2;EPR ACTUAL IAE ENGINE 2;FBNR1;BNR;28;16;O;4;;;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;340_10;;NORMAL;;340;10;1;#IAE;BNR;;EPRENGOUT_2;EPR ACTUAL IAE ENGINE 2;FBNR1;BNR;28;16;O;4;;;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;341_01;;NORMAL;;341;01;1;#CFM;BNR;;N1CMDENG_1;N1 COMMAND CFM ENG1;FBNR1;BNR;28;14;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;341_01;;NORMAL;;341;01;1;#CFM;BNR;;N1CMDENG_1;N1 COMMAND CFM ENG1;FBNR1;BNR;28;14;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;341_01;;NORMAL;;341;01;2;#IAE;BNR;;EPRCOMMAND_1;EPR COMMAND IAE ENG1;FBNR1;BNR;28;16;O;4;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;341_01;;NORMAL;;341;01;2;#IAE;BNR;;EPRCOMMAND_1;EPR COMMAND IAE ENG1;FBNR1;BNR;28;16;O;4;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;341_01;;NORMAL;;341;01;3;#PW;BNR;;N1CMDENG_1;N1 COMMAND PW ENG1;FBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;341_01;;NORMAL;;341;01;3;#PW;BNR;;N1CMDENG_1;N1 COMMAND PW ENG1;FBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;341_01;;NORMAL;;341;01;4;#CFMN;BNR;;N1CMDENG_1;N1 COMMAND CFM NEO ENGINE 1;FBNR1;BNR;28;17;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;341_01;;NORMAL;;341;01;4;#CFMN;BNR;;N1CMDENG_1;N1 COMMAND CFM NEO ENGINE 1;FBNR1;BNR;28;17;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;341_01;;NORMAL;;341;01;5;#PWN;BNR;;N1CMDENG_1;N1 COMMAND PW NEO ENGINE 1;FBNR1;BNR;28;15;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;341_01;;NORMAL;;341;01;5;#PWN;BNR;;N1CMDENG_1;N1 COMMAND PW NEO ENGINE 1;FBNR1;BNR;28;15;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;341_10;;NORMAL;;341;10;1;#CFM;BNR;;N1CMDENG_2;N1 COMMAND CFM ENG2;FBNR1;BNR;28;14;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;341_10;;NORMAL;;341;10;1;#CFM;BNR;;N1CMDENG_2;N1 COMMAND CFM ENG2;FBNR1;BNR;28;14;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;341_10;;NORMAL;;341;10;2;#IAE;BNR;;EPRCOMMAND_2;EPR COMMAND IAE ENG2;FBNR1;BNR;28;16;O;4;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;341_10;;NORMAL;;341;10;2;#IAE;BNR;;EPRCOMMAND_2;EPR COMMAND IAE ENG2;FBNR1;BNR;28;16;O;4;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;341_10;;NORMAL;;341;10;3;#PW;BNR;;N1CMDENG_2;N1 COMMAND PW ENG2;FBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;341_10;;NORMAL;;341;10;3;#PW;BNR;;N1CMDENG_2;N1 COMMAND PW ENG2;FBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;341_10;;NORMAL;;341;10;4;#CFMN;BNR;;N1CMDENG_2;N1 COMMAND CFM NEO ENGINE 2;FBNR1;BNR;28;17;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;341_10;;NORMAL;;341;10;4;#CFMN;BNR;;N1CMDENG_2;N1 COMMAND CFM NEO ENGINE 2;FBNR1;BNR;28;17;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;341_10;;NORMAL;;341;10;5;#PWN;BNR;;N1CMDENG_2;N1 COMMAND PW NEO ENGINE 2;FBNR1;BNR;28;15;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;341_10;;NORMAL;;341;10;5;#PWN;BNR;;N1CMDENG_2;N1 COMMAND PW NEO ENGINE 2;FBNR1;BNR;28;15;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;342_01;;NORMAL;;342;01;1;#CFM;BNR;;N1MAXENG_1;N1 MAXIMUM CFM ENGINE 1;FBNR1;BNR;28;14;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;342_01;;NORMAL;;342;01;1;#CFM;BNR;;N1MAXENG_1;N1 MAXIMUM CFM ENGINE 1;FBNR1;BNR;28;14;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;342_01;;NORMAL;;342;01;2;#IAE;BNR;;EPRTAKEOFF_1;EPR TAKE OFF IAE ENGINE 1;FBNR1;BNR;28;16;O;4;;;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;342_01;;NORMAL;;342;01;2;#IAE;BNR;;EPRTAKEOFF_1;EPR TAKE OFF IAE ENGINE 1;FBNR1;BNR;28;16;O;4;;;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;342_01;;NORMAL;;342;01;3;#PW;BNR;;N1MAXENG_1;N1 MAXIMUM PW ENGINE 1;FBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;O;EIS;342_01;;NORMAL;;342;01;3;#PW;BNR;;N1MAXENG_1;N1 MAXIMUM PW ENGINE 1;FBNR1;BNR;28;16;O;256;;PCENT;;
LIAISON_DIG;DMCOUT;A429;;HS;I;AIRCRAFT;342_01;;NORMAL;;342;01;4;#CFMN;BNR;;N1MAXENG_1;N1 MAXIMUM CFM NEO ENGINE 1;FBNR1;BNR;28;17;O;256;;PCENT;;
